--- Terminal on /dev/cu.usbmodem21301 | 115200 8-N-1
--- Available filters and text transformations: debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
3899339,0,9.8575,0.0000,0.0000,-0.0131,-0.2618,
3911353,0,10.2572,0.0000,0.0000,-0.0157,-0.2618,
3923297,0,10.6562,0.0000,0.0000,-0.0183,-0.2618,
3935270,0,11.0546,0.0000,0.0000,-0.0209,-0.2618,
3947310,0,11.0553,0.0000,0.0000,-0.0209,-0.2618,
3959319,0,3.5913,0.0000,0.0000,-0.0236,0.0000,
3971195,0,11.4536,0.0000,0.0000,-0.0236,-0.2618,
3983201,0,3.9903,0.0000,0.0000,-0.0262,0.0000,
3995194,0,11.8533,0.0000,0.0000,-0.0262,-0.2618,
4007211,0,4.3894,0.0000,0.0000,-0.0288,0.0000,
4019192,0,12.2524,0.0000,0.0000,-0.0288,-0.2618,
4031164,0,4.3894,0.0000,0.0000,-0.0288,0.0000,
4043128,0,4.7884,0.0000,0.0000,-0.0314,0.0000,
4055094,0,12.6507,0.0000,0.0000,-0.0314,-0.2618,
4066988,0,4.7884,0.0000,0.0000,-0.0314,0.0000,
4078922,0,4.7884,0.0000,0.0000,-0.0314,0.0000,
4090919,0,5.1874,0.0000,0.0000,-0.0340,0.0000,
4102919,0,13.0504,0.0000,0.0000,-0.0340,-0.2618,
4114864,0,5.1874,0.0000,0.0000,-0.0340,0.0000,
4126883,0,5.1874,0.0000,0.0000,-0.0340,0.0000,
4138823,0,5.1874,0.0000,0.0000,-0.0340,0.0000,
4150626,0,5.1874,0.0000,0.0000,-0.0340,0.0000,
4162422,0,5.1874,0.0000,0.0000,-0.0340,0.0000,
4174272,0,5.1874,0.0000,0.0000,-0.0340,0.0000,
4186275,0,5.1874,0.0000,0.0000,-0.0340,0.0000,
4198258,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
4210178,0,13.4495,0.0000,0.0000,-0.0367,-0.2618,
4222226,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
4234138,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
4246090,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
4257971,0,5.5865,0.0000,0.0000,-0.0367,0.0000,
4269813,0,5.9855,0.0000,0.0000,-0.0393,0.0000,
4281582,0,13.8478,0.0000,0.0000,-0.0393,-0.2618,
4293496,0,5.9855,0.0000,0.0000,-0.0393,0.0000,
4305474,0,5.9855,0.0000,0.0000,-0.0393,0.0000,
4317433,0,5.9855,0.0000,0.0000,-0.0393,0.0000,
4329242,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
4341187,0,14.2475,0.0000,0.0000,-0.0419,-0.2618,
4353252,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
4365195,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
4377130,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
4388998,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
4400984,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
4412995,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
4424996,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
4436981,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
4448975,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
4460979,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
4472979,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
4485004,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
4496973,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
4508879,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
4520886,0,6.3845,0.0000,0.0000,-0.0419,0.0000,
4532747,0,6.7836,0.0000,0.0000,-0.0445,0.0000,
4544577,0,14.6466,0.0000,0.0000,-0.0445,-0.2618,
4556600,0,6.7836,0.0000,0.0000,-0.0445,0.0000,
4568488,0,6.7836,0.0000,0.0000,-0.0445,0.0000,
4580439,0,6.7836,0.0000,0.0000,-0.0445,0.0000,
4592264,0,6.7836,0.0000,0.0000,-0.0445,0.0000,
4604145,0,6.7836,0.0000,0.0000,-0.0445,0.0000,
4616109,0,7.1826,0.0000,0.0000,-0.0471,0.0000,
4627953,0,15.0449,0.0000,0.0000,-0.0471,-0.2618,
4639992,0,7.1826,0.0000,0.0000,-0.0471,0.0000,
4651929,0,7.1826,0.0000,0.0000,-0.0471,0.0000,
