11602160,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11613956,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11625863,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11637773,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11649459,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11661262,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11673160,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11685078,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11696810,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11708489,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11720421,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11732226,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11744100,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11755823,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11767622,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11779416,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11791237,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11803150,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11815063,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11826829,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11838633,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11850316,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11862214,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11874130,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11885953,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11897832,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11909727,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11921544,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11933469,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11945327,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11957211,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11969137,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11980933,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
11992787,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
12004636,0,-478.4425,0.0000,0.0000,3.1390,0.0000,,
